train_08_3,1,1
train_07_37,1,0
train_01_91,1,1
train_09_B_150,1,0
train_05_209,1,1
train_03_91,1,1
train_07_135,0,0
train_06_149,1,1
train_09_A_127,1,1
train_08_181,1,1
train_03_287,0,0
train_05_60,0,0
train_01_295,0,0
train_09_B_110,0,0
train_09_B_41,0,1
train_07_10,1,1
train_08_229,0,0
train_02_75,0,1
train_07_82,1,1
train_04_286,0,1
train_09_B_12,1,1
train_06_221,1,0
train_01_13,0,1
train_04_147,1,1
train_01_143,0,0
train_03_231,0,1
train_02_67,1,1
train_04_133,0,0
train_08_296,1,1
train_05_126,1,1
train_07_70,0,1
train_04_37,0,1
train_01_286,1,1
train_05_297,0,0
train_05_283,1,1
train_01_169,1,1
train_07_8,0,0
train_06_183,1,1
train_05_37,0,0
train_05_213,1,1
train_01_41,1,1
train_06_3,1,1
train_04_10,0,0
train_05_176,1,1
train_04_11,1,1
train_07_168,1,0
train_05_30,0,0
train_02_82,1,1
train_02_281,0,0
train_06_148,1,1
train_08_120,1,1
train_09_A_137,0,0
train_08_82,1,0
train_04_178,0,0
train_09_B_58,0,0
train_05_206,1,1
train_09_B_101,0,0
train_09_B_69,1,1
train_04_104,1,1
train_07_229,1,1
train_03_124,1,1
train_08_0,0,0
train_04_222,0,1
train_05_106,1,1
train_06_189,1,1
train_04_189,0,1
train_05_120,1,1
train_05_109,0,1
train_01_38,0,1
train_05_144,1,1
train_09_A_78,0,0
train_05_63,0,1
train_01_28,1,1
train_09_B_10,1,0
train_02_66,1,1
train_06_291,1,1
train_04_311,0,0
train_04_283,1,1
train_04_118,0,1
train_02_303,0,1
train_04_179,0,0
train_03_123,0,0
train_07_214,0,1
train_04_42,0,0
train_09_B_159,0,0
train_02_288,0,1
train_08_16,1,1
train_02_310,0,0
train_03_221,1,1
train_08_202,0,0
train_07_267,1,1
train_07_228,1,1
train_08_166,1,0
train_04_94,0,1
train_01_36,0,0
train_04_198,1,1
train_09_A_28,1,1
train_08_86,1,1
train_07_146,0,0
train_03_312,0,1
train_06_38,0,0
train_03_111,0,0
train_09_B_139,0,1
train_04_193,1,1
train_07_91,1,0
train_06_144,0,1
train_01_201,0,0
train_03_276,0,0
train_02_272,0,1
train_05_162,1,1
train_03_103,0,0
train_09_A_50,1,1
train_09_A_18,0,0
train_03_275,1,1
train_05_15,1,1
train_05_96,1,1
train_05_110,0,1
train_09_B_47,1,1
train_03_252,0,1
train_01_186,1,1
train_04_136,0,1
train_08_64,0,0
train_07_86,1,1
train_07_66,0,0
train_07_317,1,1
train_07_324,1,1
train_06_193,1,1
train_03_115,0,0
train_02_253,1,1
train_01_277,1,1
train_07_35,0,0
train_02_283,0,0
train_08_129,0,0
train_05_20,0,0
train_02_5,1,1
train_06_309,1,1
train_01_236,1,1
train_01_221,0,0
train_05_244,1,1
train_07_114,1,0
train_03_220,1,1
train_06_86,0,0
train_07_169,1,1
train_04_127,1,1
train_04_169,1,0
train_01_10,1,1
train_04_113,1,1
train_01_84,1,1
train_01_153,1,0
train_01_83,1,1
train_08_36,1,0
train_02_188,1,1
train_06_283,1,1
train_02_177,1,1
train_09_A_99,1,1
train_02_26,1,1
train_03_59,1,1
train_09_B_108,1,1
train_07_239,1,1
train_03_244,0,1
train_07_21,1,1
train_03_184,1,1
train_03_169,0,1
train_04_4,0,0
train_03_84,0,0
train_04_87,0,1
train_09_A_36,0,0
train_09_A_131,1,1
train_07_118,1,1
train_04_303,1,1
train_09_B_32,1,1
train_05_87,0,1
train_07_26,0,0
train_04_81,0,0
train_09_B_96,0,0
train_06_299,1,1
train_03_73,1,1
train_07_5,1,1
train_07_46,1,1
train_08_37,0,0
train_03_72,1,1
train_05_252,1,1
train_04_212,1,1
train_06_67,1,1
train_07_279,1,1
train_05_281,1,0
train_03_83,1,1
train_03_321,1,1
train_06_75,0,0
train_02_83,0,1
train_09_A_33,0,0
train_02_200,1,1
train_01_157,1,1
train_05_242,1,1
train_04_250,1,1
train_05_49,1,1
train_02_76,0,1
train_01_293,1,1
train_04_28,0,0
train_03_125,1,1
train_08_83,0,0
train_07_183,0,0
train_08_104,1,1
train_03_44,0,0
train_07_291,1,1
train_08_63,0,0
train_03_158,0,1
train_03_240,1,1
train_02_150,0,1
train_01_29,1,1
train_03_150,1,1
train_07_301,1,1
train_09_A_146,1,1
train_04_148,1,1
train_03_22,0,0
train_05_48,1,1
train_01_265,1,1
train_01_270,1,1
train_01_208,0,0
train_08_183,1,1
train_03_141,1,1
train_07_193,0,1
train_02_311,1,1
train_01_323,1,1
train_04_284,0,0
train_08_140,1,1
train_04_213,0,0
train_04_224,1,1
train_09_B_77,0,0
train_06_261,0,0
train_01_228,0,1
train_04_304,0,0
train_02_291,0,0
train_01_189,1,0
train_05_207,0,0
train_06_281,0,1
train_08_204,1,1
train_04_240,0,0
train_09_B_86,1,0
train_02_168,1,1
train_09_B_74,0,0
train_02_108,1,1
train_03_171,0,1
train_05_128,1,1
train_07_177,0,0
train_04_46,0,1
train_08_134,1,1
train_01_232,0,1
train_03_129,0,0
train_03_101,0,0
train_08_26,1,1
train_04_30,0,0
train_05_19,1,1
train_08_207,1,1
train_05_314,0,1
train_09_B_128,1,1
train_06_103,1,1
train_02_34,1,1
train_05_12,1,1
train_08_78,1,1
train_06_52,1,1
train_08_22,0,0
train_01_321,1,1
train_03_21,0,1
train_05_211,1,1
train_08_249,1,1
train_04_95,0,0
train_07_312,0,1
train_07_295,0,0
train_07_131,1,1
train_09_A_117,1,1
train_04_225,1,1
train_08_88,0,1
train_02_231,0,1
train_04_149,1,1
train_02_175,1,1
train_02_45,0,0
train_02_213,0,0
train_02_134,1,0
train_02_321,1,1
train_04_291,0,1
train_09_A_125,0,1
train_08_2,0,0
train_02_164,1,1
train_01_176,0,0
train_01_96,0,1
train_06_225,1,1
train_05_201,1,1
train_07_108,0,0
train_05_309,1,1
train_09_A_42,1,1
train_05_313,0,0
train_03_133,1,1
train_06_155,0,0
train_08_114,1,0
train_04_120,0,1
train_07_256,0,1
train_03_127,1,1
train_07_164,1,1
train_03_242,0,0
train_06_68,1,1
train_05_75,1,0
train_04_306,0,1
train_07_157,1,1
train_02_207,0,1
train_09_A_161,1,1
train_01_32,1,1
train_02_119,0,1
train_08_320,0,0
train_02_14,1,1
train_02_107,0,1
train_07_191,1,1
train_03_256,0,0
train_03_241,1,1
train_09_A_41,1,1
train_08_29,0,0
train_01_243,0,1
train_01_62,0,1
train_02_243,1,1
train_08_161,1,1
train_09_B_70,1,1
train_06_43,1,1
train_05_45,1,1
train_01_214,1,1
train_08_232,0,1
train_03_53,0,0
train_05_221,0,0
train_07_280,1,1
train_04_144,0,1
train_08_318,1,1
train_01_212,0,0
train_02_57,1,1
train_04_195,0,0
train_06_45,1,1
train_04_314,0,0
train_06_140,1,0
train_01_269,0,0
train_09_B_81,1,1
train_02_51,1,1
train_07_284,1,1
train_03_259,0,0
train_01_193,0,0
train_05_145,1,1
train_02_86,0,0
train_05_18,1,1
train_06_93,1,1
